,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,6.1101,5.2133,0.8967,0.8532,6.1101,,0.1720116075766071
eva,135.4145,100.9274,34.4871,0.7453,0.0,630.4644924578139,0.34170160134774574
ihx,-0.0004,-0.0004,-0.0,1.0,-0.0002,-0.05349644161358991,1.2244683451395154e-09
exp,106.1165,106.1165,0.0,1.0,106.1165,,0.0
cond,,,0.0244,,,530.4582180321695,0.008871273142290192
tot,135.4145,100.0063,35.4082,0.7385,100.0063,,0.35405978525959597
