,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,5.2727,5.2727,0.0,1.0,5.2727,,2.0468839224668412e-13
eva,135.4145,102.464,32.9505,0.7567,0.0,630.4644924578139,0.3215814482716191
ihx,0.1756,0.1756,-0.0,1.0,0.0695,11.657068139703425,-4.101185653468657e-12
exp,107.6473,97.2962,10.3511,0.9038,97.2962,,0.10638781766645082
cond,,,0.0198,,,538.3714903174371,0.007098228311690491
tot,135.4145,92.093,43.3215,0.6801,92.093,,0.47041003470588044
