,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,351.8034,315.9332,35.8702,0.898,351.8034,,0.11353726076684548
cond,298.2758,249.0295,49.2463,0.8349,0.0,1259.2248678005576,0.19775298594817345
ihx,37.7071,37.7071,0.0,1.0,9.5275,293.1126822537302,6.317358060110592e-14
val,8.1299,8.1299,-0.0,1.0,8.1299,,-5.794277058157603e-13
eva,,,0.0,,,925.0788856427937,2.722920555697783e-09
tot,334.146,249.0295,85.1165,0.7453,334.146,,0.34179294839489266
