,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,345.1501,309.9583,35.1918,0.898,345.1501,,0.11353726076685512
cond,288.7112,288.7112,0.0,1.0,39.6817,1259.2248678011351,1.7085799890104784e-12
ihx,30.2905,18.7604,11.5302,0.6193,-0.0,252.06728502866002,0.6146010777792145
val,9.717,9.717,0.0,1.0,9.717,,3.2190428100875575e-13
eva,,,0.0,,,963.4734331440787,2.722408964928036e-09
tot,295.7514,249.0295,46.722,0.842,295.7514,,0.18761622371829118
