,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,340.24,305.5488,34.6912,0.898,340.24,,0.11353726076684795
cond,290.2406,290.2406,0.0,1.0,41.2111,1259.2248678011351,1.7035693908323058e-12
ihx,31.8538,31.8538,-0.0,1.0,8.0147,272.7079170693727,-2.2232491774063187e-14
val,7.2935,7.2935,-0.0,1.0,7.2935,,-3.8628513721050686e-13
eva,,,0.0,,,975.5042272431749,2.7223663323638903e-09
tot,283.7206,249.0295,34.6912,0.8777,283.7206,,0.1393054986228452
