,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,318.9243,318.9243,0.0,1.0,318.9243,,0.0
cond,298.2758,249.0295,49.2463,0.8349,-0.0,1259.2248678005194,0.19775298594984575
ihx,45.0153,45.0153,-0.0,1.0,11.4154,329.5911595988481,-8.581203173671632e-15
val,9.2331,9.2331,0.0,1.0,9.2331,,5.794277058157603e-13
eva,,,0.0,,,960.9490806374225,2.722146064115804e-09
tot,298.2758,249.0295,49.2463,0.8349,298.2758,,0.19775298601045552
