,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,327.3238,327.3238,0.0,1.0,327.3238,,2.239690053560436e-15
cond,298.2758,249.0295,49.2463,0.8349,0.0,1259.2248678005194,0.19775298594983864
ihx,46.3425,30.2998,16.0426,0.6538,0.0,323.7278992818329,0.5294629756000147
val,13.0054,13.0054,-0.0,1.0,13.0054,,-6.438085620175116e-13
eva,,,0.0,,,944.9064361697393,2.7223094889450294e-09
tot,314.3184,249.0295,65.289,0.7923,314.3184,,0.2621736535323719
